time,azimuth,elevation
2021-09-22T08:47:26.768943-06:00,104.593922,16.399362
2021-09-22T08:48:26.768943-06:00,104.771607,16.582400
2021-09-22T08:49:26.768943-06:00,104.949629,16.765288
2021-09-22T08:50:26.768943-06:00,105.127992,16.948023
2021-09-22T08:51:26.768943-06:00,105.306701,17.130605
2021-09-22T08:52:26.768943-06:00,105.485761,17.313030
2021-09-22T08:53:26.768943-06:00,105.665175,17.495297
2021-09-22T08:54:26.768943-06:00,105.844948,17.677403
2021-09-22T08:55:26.768943-06:00,106.025084,17.859347
2021-09-22T08:56:26.768943-06:00,106.205588,18.041125
2021-09-22T08:57:26.768943-06:00,106.386465,18.222737
2021-09-22T08:58:26.768943-06:00,106.567718,18.404180
2021-09-22T08:59:26.768943-06:00,106.749352,18.585452
2021-09-22T09:00:26.768943-06:00,106.931373,18.766550
2021-09-22T09:01:26.768943-06:00,107.113783,18.947473
2021-09-22T09:02:26.768943-06:00,107.296588,19.128218
2021-09-22T09:03:26.768943-06:00,107.479792,19.308782
2021-09-22T09:04:26.768943-06:00,107.663400,19.489165
2021-09-22T09:05:26.768943-06:00,107.847417,19.669363
2021-09-22T09:06:26.768943-06:00,108.031847,19.849374
2021-09-22T09:07:26.768943-06:00,108.216694,20.029196
2021-09-22T09:08:26.768943-06:00,108.401963,20.208826
2021-09-22T09:09:26.768943-06:00,108.587660,20.388262
2021-09-22T09:10:26.768943-06:00,108.773788,20.567503
2021-09-22T09:11:26.768943-06:00,108.960352,20.746545
2021-09-22T09:12:26.768943-06:00,109.147358,20.925386
2021-09-22T09:13:26.768943-06:00,109.334809,21.104024
2021-09-22T09:14:26.768943-06:00,109.522710,21.282456
2021-09-22T09:15:26.768943-06:00,109.711067,21.460680
2021-09-22T09:16:26.768943-06:00,109.899884,21.638694
2021-09-22T09:17:26.768943-06:00,110.089165,21.816495
2021-09-22T09:18:26.768943-06:00,110.278917,21.994080
2021-09-22T09:19:26.768943-06:00,110.469142,22.171448
2021-09-22T09:20:26.768943-06:00,110.659847,22.348595
2021-09-22T09:21:26.768943-06:00,110.851037,22.525519
2021-09-22T09:22:26.768943-06:00,111.042715,22.702217
2021-09-22T09:23:26.768943-06:00,111.234887,22.878688
2021-09-22T09:24:26.768943-06:00,111.427559,23.054928
2021-09-22T09:25:26.768943-06:00,111.620734,23.230934
2021-09-22T09:26:26.768943-06:00,111.814418,23.406705
2021-09-22T09:27:26.768943-06:00,112.008616,23.582237
2021-09-22T09:28:26.768943-06:00,112.203333,23.757528
2021-09-22T09:29:26.768943-06:00,112.398573,23.932575
2021-09-22T09:30:26.768943-06:00,112.594343,24.107376
2021-09-22T09:31:26.768943-06:00,112.790647,24.281928
2021-09-22T09:32:26.768943-06:00,112.987489,24.456227
2021-09-22T09:33:26.768943-06:00,113.184876,24.630272
2021-09-22T09:34:26.768943-06:00,113.382813,24.804059
2021-09-22T09:35:26.768943-06:00,113.581303,24.977586
2021-09-22T09:36:26.768943-06:00,113.780353,25.150850
2021-09-22T09:37:26.768943-06:00,113.979968,25.323847
2021-09-22T09:38:26.768943-06:00,114.180153,25.496576
2021-09-22T09:39:26.768943-06:00,114.380913,25.669033
2021-09-22T09:40:26.768943-06:00,114.582254,25.841216
2021-09-22T09:41:26.768943-06:00,114.784180,26.013121
2021-09-22T09:42:26.768943-06:00,114.986697,26.184745
2021-09-22T09:43:26.768943-06:00,115.189810,26.356086
2021-09-22T09:44:26.768943-06:00,115.393524,26.527141
2021-09-22T09:45:26.768943-06:00,115.597846,26.697906
2021-09-22T09:46:26.768943-06:00,115.802779,26.868378
2021-09-22T09:47:26.768943-06:00,116.008330,27.038555
2021-09-22T09:48:26.768943-06:00,116.214503,27.208433
2021-09-22T09:49:26.768943-06:00,116.421305,27.378009
2021-09-22T09:50:26.768943-06:00,116.628740,27.547280
2021-09-22T09:51:26.768943-06:00,116.836814,27.716243
2021-09-22T09:52:26.768943-06:00,117.045533,27.884895
2021-09-22T09:53:26.768943-06:00,117.254901,28.053232
2021-09-22T09:54:26.768943-06:00,117.464925,28.221252
2021-09-22T09:55:26.768943-06:00,117.675609,28.388950
2021-09-22T09:56:26.768943-06:00,117.886959,28.556324
2021-09-22T09:57:26.768943-06:00,118.098981,28.723371
2021-09-22T09:58:26.768943-06:00,118.311681,28.890086
2021-09-22T09:59:26.768943-06:00,118.525063,29.056468
2021-09-22T10:00:26.768943-06:00,118.739133,29.222511
2021-09-22T10:01:26.768943-06:00,118.953897,29.388213
2021-09-22T10:02:26.768943-06:00,119.169360,29.553571
2021-09-22T10:03:26.768943-06:00,119.385528,29.718581
2021-09-22T10:04:26.768943-06:00,119.602406,29.883239
2021-09-22T10:05:26.768943-06:00,119.820000,30.047542
2021-09-22T10:06:26.768943-06:00,120.038316,30.211487
2021-09-22T10:07:26.768943-06:00,120.257359,30.375069
2021-09-22T10:08:26.768943-06:00,120.477135,30.538285
2021-09-22T10:09:26.768943-06:00,120.697649,30.701132
2021-09-22T10:10:26.768943-06:00,120.918908,30.863606
2021-09-22T10:11:26.768943-06:00,121.140916,31.025703
2021-09-22T10:12:26.768943-06:00,121.363679,31.187419
2021-09-22T10:13:26.768943-06:00,121.587203,31.348752
2021-09-22T10:14:26.768943-06:00,121.811493,31.509696
2021-09-22T10:15:26.768943-06:00,122.036556,31.670248
2021-09-22T10:16:26.768943-06:00,122.262396,31.830405
2021-09-22T10:17:26.768943-06:00,122.489020,31.990161
2021-09-22T10:18:26.768943-06:00,122.716433,32.149515
2021-09-22T10:19:26.768943-06:00,122.944641,32.308461
2021-09-22T10:20:26.768943-06:00,123.173649,32.466996
2021-09-22T10:21:26.768943-06:00,123.403463,32.625115
2021-09-22T10:22:26.768943-06:00,123.634089,32.782815
2021-09-22T10:23:26.768943-06:00,123.865533,32.940092
2021-09-22T10:24:26.768943-06:00,124.097799,33.096941
2021-09-22T10:25:26.768943-06:00,124.330893,33.253359
2021-09-22T10:26:26.768943-06:00,124.564822,33.409341
2021-09-22T10:27:26.768943-06:00,124.799591,33.564883
2021-09-22T10:28:26.768943-06:00,125.035205,33.719981
2021-09-22T10:29:26.768943-06:00,125.271671,33.874630
2021-09-22T10:30:26.768943-06:00,125.508993,34.028827
2021-09-22T10:31:26.768943-06:00,125.747177,34.182567
2021-09-22T10:32:26.768943-06:00,125.986229,34.335846
2021-09-22T10:33:26.768943-06:00,126.226154,34.488659
2021-09-22T10:34:26.768943-06:00,126.466958,34.641002
2021-09-22T10:35:26.768943-06:00,126.708646,34.792871
2021-09-22T10:36:26.768943-06:00,126.951225,34.944261
2021-09-22T10:37:26.768943-06:00,127.194698,35.095168
2021-09-22T10:38:26.768943-06:00,127.439073,35.245587
2021-09-22T10:39:26.768943-06:00,127.684354,35.395513
2021-09-22T10:40:26.768943-06:00,127.930546,35.544942
2021-09-22T10:41:26.768943-06:00,128.177656,35.693870
2021-09-22T10:42:26.768943-06:00,128.425688,35.842292
2021-09-22T10:43:26.768943-06:00,128.674648,35.990202
2021-09-22T10:44:26.768943-06:00,128.924541,36.137597
