time,azimuth,elevation
2021-12-21T16:04:25.105171-07:00,229.088317,8.208663
2021-12-21T16:05:25.105171-07:00,229.269181,8.065415
2021-12-21T16:06:25.105171-07:00,229.449664,7.921777
2021-12-21T16:07:25.105171-07:00,229.629770,7.777751
2021-12-21T16:08:25.105171-07:00,229.809500,7.633341
2021-12-21T16:09:25.105171-07:00,229.988855,7.488548
2021-12-21T16:10:25.105171-07:00,230.167837,7.343375
2021-12-21T16:11:25.105171-07:00,230.346449,7.197823
2021-12-21T16:12:25.105171-07:00,230.524690,7.051894
2021-12-21T16:13:25.105171-07:00,230.702564,6.905592
2021-12-21T16:14:25.105171-07:00,230.880072,6.758918
2021-12-21T16:15:25.105171-07:00,231.057215,6.611875
2021-12-21T16:16:25.105171-07:00,231.233996,6.464464
2021-12-21T16:17:25.105171-07:00,231.410416,6.316687
2021-12-21T16:18:25.105171-07:00,231.586478,6.168548
2021-12-21T16:19:25.105171-07:00,231.762182,6.020047
2021-12-21T16:20:25.105171-07:00,231.937530,5.871187
2021-12-21T16:21:25.105171-07:00,232.112525,5.721971
2021-12-21T16:22:25.105171-07:00,232.287168,5.572400
2021-12-21T16:23:25.105171-07:00,232.461461,5.422476
2021-12-21T16:24:25.105171-07:00,232.635406,5.272202
2021-12-21T16:25:25.105171-07:00,232.809004,5.121580
2021-12-21T16:26:25.105171-07:00,232.982259,4.970611
2021-12-21T16:27:25.105171-07:00,233.155170,4.819298
2021-12-21T16:28:25.105171-07:00,233.327741,4.667642
2021-12-21T16:29:25.105171-07:00,233.499973,4.515647
2021-12-21T16:30:25.105171-07:00,233.671868,4.363313
2021-12-21T16:31:25.105171-07:00,233.843427,4.210643
2021-12-21T16:32:25.105171-07:00,234.014654,4.057639
2021-12-21T16:33:25.105171-07:00,234.185549,3.904303
2021-12-21T16:34:25.105171-07:00,234.356115,3.750637
2021-12-21T16:35:25.105171-07:00,234.526354,3.596643
2021-12-21T16:36:25.105171-07:00,234.696267,3.442323
2021-12-21T16:37:25.105171-07:00,234.865856,3.287678
2021-12-21T16:38:25.105171-07:00,235.035124,3.132712
2021-12-21T16:39:25.105171-07:00,235.204072,2.977425
2021-12-21T16:40:25.105171-07:00,235.372703,2.821820
2021-12-21T16:41:25.105171-07:00,235.541018,2.665899
2021-12-21T16:42:25.105171-07:00,235.709019,2.509664
2021-12-21T16:43:25.105171-07:00,235.876709,2.353116
2021-12-21T16:44:25.105171-07:00,236.044088,2.196257
2021-12-21T16:45:25.105171-07:00,236.211160,2.039090
2021-12-21T16:46:25.105171-07:00,236.377926,1.881617
2021-12-21T16:47:25.105171-07:00,236.544389,1.723838
2021-12-21T16:48:25.105171-07:00,236.710550,1.565757
2021-12-21T16:49:25.105171-07:00,236.876411,1.407374
2021-12-21T16:50:25.105171-07:00,237.041974,1.248693
2021-12-21T16:51:25.105171-07:00,237.207242,1.089714
2021-12-21T16:52:25.105171-07:00,237.372216,0.930439
2021-12-21T16:53:25.105171-07:00,237.536899,0.770871
2021-12-21T16:54:25.105171-07:00,237.701293,0.611011
2021-12-21T16:55:25.105171-07:00,237.865399,0.450862
2021-12-21T16:56:25.105171-07:00,238.029219,0.290424
2021-12-21T16:57:25.105171-07:00,238.192757,0.129699
2021-12-21T16:58:25.105171-07:00,238.356013,-0.031309
2021-12-21T16:59:25.105171-07:00,238.518990,-0.192601
2021-12-21T17:00:25.105171-07:00,238.681690,-0.354173
2021-12-21T17:01:25.105171-07:00,238.844116,-0.516025
2021-12-21T17:02:25.105171-07:00,239.006268,-0.678154
